Agent Name,Tweet URL,Author Profile Image,Author Display Name,Smart Engagement Points,Impressions Count,verified_tweet_id,twitter_handle,tweet_id,tweet_created_at,tweet_like_count,tweet_reply_count,tweet_retweet_count,tweet_quote_count,tweet_bookmark_count,tweet_impression_count,hashtag_count,mention_count,link_count,has_media,media_count,has_links,tweet_text_length,is_reply,is_quote,is_retweet,raw_tweet,dollar_count,mentions_used,links_used,hashtags_used,media_type
FUKU,https://x.com/Punk_2070/status/1886135000602415467,https://pbs.twimg.com/profile_images/1768673944150724608/KeDdGd3h_normal.jpg,2070,2,20272,1.88614E+18,Punk_2070,1.88614E+18,2025-02-02 19:30:01+00:00,77,15,29,4,5,20680,0,0,0,FALSE,0,FALSE,275,FALSE,FALSE,FALSE,"the cool thing about being a tech-heavy project is that we can remain productive even when the market is shitty

we’ve made some of our biggest developmental advancements this week, &amp; even tho price is down, nothing changes

$FUKU will still be here when the dust settles",$FUKU,,,,
TRUST,https://x.com/Degen__Ape__/status/1884909801962176975,https://pbs.twimg.com/profile_images/1721158078765424640/hFrzagyZ_normal.jpg,Degen Ape Trader,2,4217,1.88491E+18,Degen__Ape__,1.88491E+18,2025-01-30 10:21:31+00:00,27,6,3,4,4,4428,0,1,4,TRUE,1,TRUE,346,FALSE,TRUE,FALSE,"If this cooks, I will allocate net profit back to:
- @tribedotrun $DEG chatroom 24 members: 10%
- $TRUST ecosystem: 90%

- You haven't registered? Please use my link here to support $TRUST project:  
https://t.co/tvTL5hGfIy 

- You haven't bought my TRIBE? This is the link… https://t.co/aPtorOkOga https://t.co/ZRsKwNWVWK https://t.co/ItLYp7xyGV","$DEG, $TRUST, $TRUST",@tribedotrun,"https://t.co/tvTL5hGfIy, https://t.co/aPtorOkOga, https://t.co/ZRsKwNWVWK, https://t.co/ItLYp7xyGV",,photo
SEND,https://x.com/aeyakovenko/status/1884695091711037852,https://pbs.twimg.com/profile_images/1867340003766153216/_J-fkeCd_normal.jpg,toly 🇺🇸,2,39126,1.8847E+18,aeyakovenko,1.8847E+18,2025-01-29 20:08:20+00:00,208,2,33,4,7,39181,0,0,1,FALSE,0,TRUE,27,FALSE,TRUE,FALSE,🧈🧈🧈 https://t.co/yoJLh92YFB,,,https://t.co/yoJLh92YFB,,
DREAMS,https://x.com/lordOfAFew/status/1886164454565368046,https://pbs.twimg.com/profile_images/1846857109964820480/Tbi1RmUI_normal.jpg,🍞☁⛩️ (realms/acc),2,5977,1.88616E+18,lordOfAFew,1.88616E+18,2025-02-02 21:27:03+00:00,112,7,25,4,10,6004,0,1,1,FALSE,0,TRUE,300,FALSE,FALSE,FALSE,"My original thesis for founding @daydreamsagents was to tackle the hardest problems, thereby forcing the evolution of agent architecture and the creation of enriched logical data to train the next generation of agents.

It’s fitting that the other major open-source project I… https://t.co/wEd0nREJOW",,@daydreamsagents,https://t.co/wEd0nREJOW,,
FCHAIN,https://x.com/farmercist_eth/status/1884916220043858326,https://pbs.twimg.com/profile_images/1813702859390607360/ulXeI3iW_normal.jpg,Farmercist 👨‍🌾,1,230734,1.88492E+18,farmercist_eth,1.88492E+18,2025-01-30 10:47:01+00:00,1107,311,73,4,189,235668,0,1,3,TRUE,1,TRUE,341,FALSE,TRUE,FALSE,"YO YO YO YO YO, I’m not kidding 😱

If you filled the quick Alpha $RIFT form I shared on the 22/1/25 go check your wallet they’ve started airdrop distribution

Mine would have been $2,000 usd if I had seen it early… haha now it’s $500

Honest work, thank you @fchainxyz… https://t.co/vS23zhhfam https://t.co/d0DHLpyxLM https://t.co/Wpg8Hh6DQE","$RIFT, $2,000, $500",@fchainxyz…,"https://t.co/vS23zhhfam, https://t.co/d0DHLpyxLM, https://t.co/Wpg8Hh6DQE",,photo
SNAI,https://x.com/Darky1k/status/1886064368619508164,https://pbs.twimg.com/profile_images/1793826582169079808/57HJVU3r_normal.jpg,Darky,1,53815,1.88606E+18,Darky1k,1.88606E+18,2025-02-02 14:49:21+00:00,588,182,79,4,28,54749,0,0,1,TRUE,1,TRUE,152,FALSE,FALSE,FALSE,"$SNAI is about to make the biggest comeback ever seen.

Most undervalued AI project. 
Deserves to be in tier 1 CEX

Don’t fade 🚀 https://t.co/NhpAecI6tZ",$SNAI,,https://t.co/NhpAecI6tZ,,photo
SEND,https://x.com/yashhsm/status/1884716581885755514,https://pbs.twimg.com/profile_images/1825882681168527361/LtUZ6FzE_normal.jpg,Yash Agarwal,1,23691,1.88472E+18,yashhsm,1.88472E+18,2025-01-29 21:33:44+00:00,279,17,25,4,67,24073,0,1,1,TRUE,1,TRUE,294,FALSE,FALSE,FALSE,"RIP to all Crypto x AI LLM frontends :)

Why?
–– Perplexity has all Crypto/Solana context p well via live search data
–– Solana Agent Kit by @sendaifun can just be a plugin tool for perplexity and power all agentic actions on Solana 🤖 

PS: had my fanboy moment too haha https://t.co/ptBXfUKpBg",,@sendaifun,https://t.co/ptBXfUKpBg,,photo
Bully,https://x.com/Tyler_Did_It/status/1885321010150330788,https://pbs.twimg.com/profile_images/1561354964534018049/T9lKN_2c_normal.jpg,TylerD 🧙‍♂️,24,11417,1.88532E+18,Tyler_Did_It,1.88532E+18,2025-01-31 13:35:31+00:00,1082,41,991,3,2,11498,0,0,5,TRUE,4,TRUE,326,FALSE,FALSE,FALSE,"The Morning Minute (1.31)

⏰Top News:
-Crypto majors chop, ETH leads +4% to $3,345
-Saylor featured on cover of Forbes as “The Bitcoin Alchemist”
-ECB President says Bitcoin is not an option for its reserves
-Moonpay onboards over 1M users to crypto in the past month
-Pump Fun… https://t.co/ZdPovQET7t https://t.co/XHce9i3lPU","$3,345 ",,"https://t.co/ZdPovQET7t, https://t.co/XHce9i3lPU",,photo
SNAI,https://x.com/cyrilXBT/status/1884834274295337355,https://pbs.twimg.com/profile_images/1843110137256452096/08qnoVrZ_normal.jpg,CyrilXBT,8,41256,1.88483E+18,cyrilXBT,1.88483E+18,2025-01-30 05:21:24+00:00,490,205,86,3,69,41272,1,0,0,FALSE,0,FALSE,277,FALSE,FALSE,FALSE,"Giga confident for these AI Agents to explode in Q1

Here’s how to position yourself:

$ALCH: Decentralized AI infrastructure.
$SNAI: Deploy and orchestrate serverless AI agents in the cloud
#GRIFFAIN: Agent Engine
$MOBY: AI copilot for crypto

What would you add to this list?","$ALCH:, $SNAI:, $MOBY:",,,#GRIFFAIN:,
alchemist ai,https://x.com/cyrilXBT/status/1884834274295337355,https://pbs.twimg.com/profile_images/1843110137256452096/08qnoVrZ_normal.jpg,CyrilXBT,8,41256,1.88483E+18,cyrilXBT,1.88483E+18,2025-01-30 05:21:24+00:00,490,205,86,3,69,41272,1,0,0,FALSE,0,FALSE,277,FALSE,FALSE,FALSE,"Giga confident for these AI Agents to explode in Q1

Here’s how to position yourself:

$ALCH: Decentralized AI infrastructure.
$SNAI: Deploy and orchestrate serverless AI agents in the cloud
#GRIFFAIN: Agent Engine
$MOBY: AI copilot for crypto

What would you add to this list?","$ALCH:, $SNAI:, $MOBY:",,,#GRIFFAIN:,
Otto the intern of Botto,https://x.com/verse_works/status/1885090539248173252,https://pbs.twimg.com/profile_images/1599816737758879746/L-OdS7YP_normal.jpg,verse,8,3476,1.88509E+18,verse_works,1.88509E+18,2025-01-30 22:19:42+00:00,83,7,10,3,6,4486,0,1,3,TRUE,1,TRUE,261,FALSE,FALSE,FALSE,"🔪 THE PRUNING IS HERE 🔪

Over the next 7 days, over 6000 @bottoproject  algorithms will be narrowed down to a final 22.

Cast your votes at https://t.co/aCDsAnsWvS. All info in the thread below.

Pictured - #4249. https://t.co/sYnOOfomMD https://t.co/ZjrWpja9SR",,@bottoproject,"https://t.co/aCDsAnsWvS., https://t.co/sYnOOfomMD, https://t.co/ZjrWpja9SR",#4249.,video
ARC,https://x.com/osf_rekt/status/1885841719343641013,https://pbs.twimg.com/profile_images/1859616195797823488/qiLRzcjU_normal.jpg,OSF,6,57619,1.88584E+18,osf_rekt,1.88584E+18,2025-02-02 00:04:37+00:00,235,32,6,3,52,59389,0,0,0,FALSE,0,FALSE,242,FALSE,FALSE,FALSE,"sticking to my plan of buying AI blood, think these levels are interesting. bought smalls $AI16Z at 0.43 and $ARC at 0.177.

have orders set to buy more lower, kinda feel like we can see a bigger capitulation if stocks trade poorly next week.","$AI16Z, $ARC",,,,
KWEEN,https://x.com/_BBChicken/status/1886535719977673163,https://pbs.twimg.com/profile_images/1783293985911635968/-R06Dsk1_normal.jpg,Bang.Bang.Chicken,5,6540,1.88654E+18,_BBChicken,1.88654E+18,2025-02-03 22:02:20+00:00,92,7,15,3,2,7824,0,1,0,FALSE,0,FALSE,49,TRUE,FALSE,FALSE,@KWEEN_SOL Another elegant showcase of filmmaking,,@KWEEN_SOL,,,
KWEEN,https://x.com/gmoneyNFT/status/1884655585410298134,https://pbs.twimg.com/profile_images/1626216945698881541/kF6xM_Cb_normal.jpg,gmoney.9dcc.e τh,4,12312,1.88466E+18,gmoneyNFT,1.88466E+18,2025-01-29 17:31:21+00:00,98,14,24,3,0,12521,0,1,1,FALSE,0,TRUE,55,FALSE,TRUE,FALSE,Made my first @KWEEN_SOL cameo! https://t.co/1OoMd4k5lm,,@KWEEN_SOL,https://t.co/1OoMd4k5lm,,
Hey Anon,https://x.com/Altcoin_Gold/status/1886717881196437924,https://pbs.twimg.com/profile_images/1852006579412852736/T-0dk0LS_normal.jpg,𝐀𝐆,3,33560,1.88672E+18,Altcoin_Gold,1.88672E+18,2025-02-04 10:06:11+00:00,342,32,43,3,27,34924,0,1,2,TRUE,1,TRUE,327,FALSE,TRUE,FALSE,"DeFAI is here to stay.

Nice article on the subject by Binance, which also mentioned the one that kickstarted the hype, $ANON.

@HeyAnonai goes into public beta on the 7th, so we'll likely see a ramp up of attention again, assuming all goes well.

What's your favorite for DeFAI? https://t.co/uHDgM99EFm https://t.co/NmCOxQF3j5",$ANON.,@HeyAnonai,"https://t.co/uHDgM99EFm, https://t.co/NmCOxQF3j5",,photo
AlphaArc,https://x.com/SatoshiFlipper/status/1886395395250548808,https://pbs.twimg.com/profile_images/1585649538001686529/MV8vMYKR_normal.png,Satoshi Flipper,3,132939,1.8864E+18,SatoshiFlipper,1.8864E+18,2025-02-03 12:44:44+00:00,763,82,124,3,5,215468,0,0,2,TRUE,1,TRUE,128,FALSE,TRUE,FALSE,BOOOOOM ascending triangle breakout --&gt; $ALPHA ripping for 63% today!! LFG 🚀🚀 https://t.co/fLRplblaAA https://t.co/7wfYYTll0V,$ALPHA,,"https://t.co/fLRplblaAA, https://t.co/7wfYYTll0V",,photo
CLANKER,https://x.com/CoinbaseDev/status/1885399656202719260,https://pbs.twimg.com/profile_images/1699840336854470656/zspjRkjZ_normal.jpg,Coinbase Developer Platform🛡️,3,6628,1.8854E+18,CoinbaseDev,1.8854E+18,2025-01-31 18:48:01+00:00,15,4,2,3,3,6862,0,1,1,FALSE,0,TRUE,300,TRUE,FALSE,FALSE,"WowMeme by @yungalgorithm is like Clanker for TikTok.

Create a memecoin from any video on TikTok by simply tagging ""w0wmeme"" in the video comments (give it a try).

WowMeme also watches thousands of TikToks every day and launches memecoins from the three most promising ones… https://t.co/fvJnoLfYBS",,@yungalgorithm,https://t.co/fvJnoLfYBS,,
KWEEN,https://x.com/ercwl/status/1886571646561271854,https://pbs.twimg.com/profile_images/1837393560942854144/TJf2HW5H_normal.jpg,eric.eth,3,22586,1.88657E+18,ercwl,1.88657E+18,2025-02-04 00:25:06+00:00,219,32,26,3,15,22721,0,0,1,FALSE,0,TRUE,40,FALSE,TRUE,FALSE,this is a banger https://t.co/czEw9DqXdz,,,https://t.co/czEw9DqXdz,,
Kwant,https://x.com/retardmode/status/1884857402001911971,https://pbs.twimg.com/profile_images/1877706438878892032/yp0WpP2U_normal.jpg,𝔟𝔬𝔟𝔟𝔶 ♰ (unemployment arc),3,15832,1.88486E+18,retardmode,1.88486E+18,2025-01-30 06:53:18+00:00,133,23,23,3,7,16714,0,0,2,TRUE,1,TRUE,97,FALSE,TRUE,FALSE,"did you listen to my kwant?

$regent breaking out https://t.co/V9ZBT9vt0a https://t.co/Xqh2RwJlEX",$regent,,"https://t.co/V9ZBT9vt0a, https://t.co/Xqh2RwJlEX",,photo
kAia,https://x.com/GT_Protocol/status/1885323167561822650,https://pbs.twimg.com/profile_images/1836666788127379456/6mL1KSNR_normal.jpg,GT Protocol,1,96260,1.88532E+18,GT_Protocol,1.88532E+18,2025-01-31 13:44:05+00:00,1059,124,190,3,84,96336,1,1,2,TRUE,1,TRUE,321,FALSE,FALSE,FALSE,"🌟 GT Protocol x SuperWalk Partnership! 🤝

We’re excited to partner with @SuperWalk_ , East Asia’s leading dApp on Kaia and Arbitrum chains, with over 240k MAUs and 30k NFT users. Ranked among the Top 7 global dApps by CoinGecko, SuperWalk is redefining #M2E with 50k+ DAUs… https://t.co/sIUAf3xtXQ https://t.co/nJA2BpSlSy",,@SuperWalk_,"https://t.co/sIUAf3xtXQ, https://t.co/nJA2BpSlSy",#M2E,photo
Goatseus Maximus,https://x.com/flipdrago/status/1884995714331144659,https://pbs.twimg.com/profile_images/1856381837029060609/XRlxEgJm_normal.jpg,flipdrago,1,8607,1.885E+18,flipdrago,1.885E+18,2025-01-30 16:02:54+00:00,69,14,24,3,10,12292,1,2,2,TRUE,1,TRUE,200,FALSE,FALSE,FALSE,"og #fartcoin lore levels unmatched 

front ran @truth_terminal by ~5.5 years 

source: https://t.co/oPydocTQ9c

2wvWZyfEkwjJyKhCVFRNpjKctbKDn2m2yZrg1cVypump

follow @TheCatMang https://t.co/N9LCStP7Di",,"@truth_terminal, @TheCatMang","https://t.co/oPydocTQ9c, https://t.co/N9LCStP7Di",#fartcoin,animated_gif
KWEEN,https://x.com/OX_DAO/status/1885417700861616277,https://pbs.twimg.com/profile_images/1868227876287397888/_Ex4g8QH_normal.jpg,Coach Bruce 👑 (kween/acc),1,9031,1.88542E+18,OX_DAO,1.88542E+18,2025-01-31 19:59:43+00:00,182,27,54,3,2,9146,0,0,1,FALSE,0,TRUE,301,FALSE,TRUE,FALSE,"We’ve been creating the best content in crypto for months now, yet popular influencers do not mention it because we didn’t give them free tokens to dump. Many have been in our DMs asking for allocations and discounted OTC deals. We laugh and laugh and laugh and laugh and laugh https://t.co/7Rherb3DpX",,,https://t.co/7Rherb3DpX,,
FXN,https://x.com/beefyfinance/status/1886799145693757685,https://pbs.twimg.com/profile_images/1875213042310430720/O6vdrg4O_normal.jpg,Beefy,1,3591,1.8868E+18,beefyfinance,1.8868E+18,2025-02-04 15:29:06+00:00,27,2,8,3,2,5029,0,1,2,TRUE,1,TRUE,178,FALSE,FALSE,FALSE,"Let's define a function B(x), where x represents the ""beefiness"" factor of your earnings:

🆕 $FXN - $USDC: 33% APY
👉 https://t.co/dLTrvdGh5X

@protocol_fx https://t.co/AOEqk0MMfP","$FXN, $USDC:",@protocol_fx,"https://t.co/dLTrvdGh5X, https://t.co/AOEqk0MMfP",,photo
TRUST,https://x.com/Degen__Ape__/status/1885968347956994292,https://pbs.twimg.com/profile_images/1721158078765424640/hFrzagyZ_normal.jpg,Degen Ape Trader,1,6787,1.88597E+18,Degen__Ape__,1.88597E+18,2025-02-02 08:27:48+00:00,81,14,4,3,4,6797,0,1,3,TRUE,1,TRUE,353,FALSE,TRUE,FALSE,"Worst case:
- Dev pull all buy-side liquidity: 200k USD value at the moment. (rug-pull)
- Dev somehow unlock 8% locked token on @Sablier (can't)
- Dev dumps the whole stack in one clip to drain the locked LP on Uni V2 out (That s why locked LP is just a meme)
- Other see Dev Sold… https://t.co/1WKLNngOWQ https://t.co/whFesteg8U https://t.co/8yicXtKeUa",,@Sablier,"https://t.co/1WKLNngOWQ, https://t.co/whFesteg8U, https://t.co/8yicXtKeUa",,photo
NeuraVox,https://x.com/IncomeSharks/status/1884752988486721951,https://pbs.twimg.com/profile_images/1356359564682092546/_h2xv58V_normal.png,IncomeSharks,1,5038,1.88475E+18,IncomeSharks,1.88475E+18,2025-01-29 23:58:24+00:00,99,34,35,3,4,8757,0,1,0,FALSE,0,FALSE,114,TRUE,FALSE,FALSE,@NeuraVoxAI Imagine using these AI talking bots to build up an account and brand and monetizing that. Cool concept,,@NeuraVoxAI,,,
FCHAIN,https://x.com/RealJonahBlake/status/1884659070214562019,https://pbs.twimg.com/profile_images/1846269193370406912/06U5y96x_normal.jpg,Jonah 🎮,34,23472,1.88466E+18,RealJonahBlake,1.88466E+18,2025-01-29 17:45:12+00:00,145,64,8,2,8,23473,0,0,1,FALSE,0,TRUE,303,FALSE,FALSE,FALSE,"Final post because people think I spited the apes and I did the opposite

Three weeks ago we made sure EVERY SINGLE APE GOT FREEEEE $J3ff token on their base wallets. At the time that was almost 1,000 dollars for each ape. Many sold and made money. This included a weighted drop… https://t.co/SWpoooWSs0",$J3ff,,https://t.co/SWpoooWSs0,,
Otto the intern of Botto,https://x.com/SteveMiller_PHX/status/1886186939705077955,https://pbs.twimg.com/profile_images/1864567048036044800/JtQPYR9-_normal.jpg,Steven Miller,12,4557,1.88619E+18,SteveMiller_PHX,1.88619E+18,2025-02-02 22:56:24+00:00,33,5,7,2,3,4610,0,3,2,FALSE,0,TRUE,275,FALSE,FALSE,FALSE,"🚨 BIG SHOW ALERT 🚨 

🤖 @hudsonsims // @bottoproject 
📊 Alex // @artacleio 

Stop what you’re doing Anon 🛑 You’re gonna want to set a reminder to tune into the next episode of Color Commentary… 👀 

Get Art Pilled 💊 Tuesdays on X
https://t.co/Tm8OTvJyqV https://t.co/LQmjvuEgEr",,"@hudsonsims, @bottoproject, @artacleio","https://t.co/Tm8OTvJyqV, https://t.co/LQmjvuEgEr",,
MONA,https://x.com/mikadontlouz/status/1886505653298192520,https://pbs.twimg.com/profile_images/1884619398985711616/XLP9I5OC_normal.jpg,Mika,9,10675,1.88651E+18,mikadontlouz,1.88651E+18,2025-02-03 20:02:51+00:00,82,53,5,2,6,10722,0,0,1,FALSE,0,TRUE,301,FALSE,FALSE,FALSE,"goat is truly the mona lisa of ai coins

greatest of all time at the end of the day

still has massive potential, i might buy in here.for the legacy, for the lore

it’s the cryptopunks of ai agents, first of its kind

can’t talk about what’s happening in this industry without… https://t.co/eZ5J6gV2Ar",,,https://t.co/eZ5J6gV2Ar,,
MONA,https://x.com/justinmmelillo/status/1885340096510976344,https://pbs.twimg.com/profile_images/1824969043700219905/7ABPxbRB_normal.jpg,Justin Melillo ᯅ MONA,9,2597,1.88534E+18,justinmmelillo,1.88534E+18,2025-01-31 14:51:21+00:00,45,6,10,2,4,2619,0,1,2,TRUE,1,TRUE,314,FALSE,FALSE,FALSE,"Ok, this is exciting! 

The MONA Rewards program (beta) is now live! 🎉

Earn MONA Points for listing, buying, and creating onchain 3D art on @monaverse. 🔥 

Redeem Points for gifts like free MONA merch, exclusive immersive drops, and more! 🎁 

Here’s how it works ⬇️ https://t.co/MuKGCBRbpW https://t.co/Y1GlyJ2TQT",,@monaverse.,"https://t.co/MuKGCBRbpW, https://t.co/Y1GlyJ2TQT",,video
Bully,https://x.com/DSBatten/status/1884980119476818028,https://pbs.twimg.com/profile_images/1846021291037401088/PRJb8Tzm_normal.jpg,Daniel Batten,5,29388,1.88498E+18,DSBatten,1.88498E+18,2025-01-30 15:00:56+00:00,786,41,110,2,49,30177,0,0,1,FALSE,0,TRUE,300,FALSE,TRUE,FALSE,"Lagarde is now having to:
1. Try to explain why Central Banks should not hold Bitcoin
2. Publicly mislead the public by claiming ""Bitcoin is not safe, liquid, secure""
2. Have ""good conversations with"" (ie bully) other Central Bankers who see value in holding Bitcoin

Bullish! https://t.co/kgi4kXWha4",,,https://t.co/kgi4kXWha4,,
Bully,https://x.com/Cbb0fe/status/1884961052334403672,https://pbs.twimg.com/profile_images/1872626142034739200/EIM6NL_5_normal.jpg,CBB,5,28096,1.88496E+18,Cbb0fe,1.88496E+18,2025-01-30 13:45:10+00:00,273,42,4,2,11,28496,0,1,0,FALSE,0,FALSE,161,FALSE,FALSE,FALSE,"I'm pretty sure $BERA airdrop to NFT holders gonna be fire because if not, @SmokeyTheBera perfectly knows I'm gonna bully him for months like I did with Ponziman",$BERA,@SmokeyTheBera,,,
AI9000,https://x.com/0xThaDream/status/1884988123970777570,https://pbs.twimg.com/profile_images/1880021631063474176/kGVBNdBJ_normal.jpg,ThaDream L1 🇺🇸🔺,5,12096,1.88499E+18,0xThaDream,1.88499E+18,2025-01-30 15:32:44+00:00,165,38,25,2,3,12898,0,1,1,FALSE,0,TRUE,301,FALSE,FALSE,FALSE,"The work @delaunch is doing is great for the space

AI narrative isn't going to slow down, but the simplicity of creating an agent will

Building a good infrastructure has been the most significant gap filled over the last 6 months as an industry

AI agents and memecoins help… https://t.co/VavrpuSVWK",,@delaunch,https://t.co/VavrpuSVWK,,
Hey Anon,https://x.com/sayinshallah/status/1885327235978060200,https://pbs.twimg.com/profile_images/1884823231418220544/oYyEKgrF_normal.jpg,jawz,4,21746,1.88533E+18,sayinshallah,1.88533E+18,2025-01-31 14:00:15+00:00,161,16,34,2,25,21842,0,1,2,TRUE,1,TRUE,326,FALSE,TRUE,FALSE,"AI + Crypto = DeFAI

DeFAI enables non-crypto-native users to effortlessly participate in memecoins, DeFi, and NFTs, while also helping native users simplify tasks.

$anon will lead the category as the only multi-function framework run by a crypto-native founder, @danielesesta. https://t.co/2YFKNEI8lH https://t.co/EiJ6PiNjba",$anon,@danielesesta.,"https://t.co/2YFKNEI8lH, https://t.co/EiJ6PiNjba",,photo
Hustle,https://x.com/EmblemVault/status/1884682153872548093,https://pbs.twimg.com/profile_images/1749941408197451776/gk9Gro7o_normal.jpg,Emblem Vault,4,5187,1.88468E+18,EmblemVault,1.88468E+18,2025-01-29 19:16:55+00:00,41,3,8,2,0,5207,0,2,1,FALSE,0,TRUE,96,FALSE,FALSE,FALSE,"Updated on @AgentHustleAI with @shannonNullCode 

Set your reminders ⬇️

https://t.co/LteQLW755F",,"@AgentHustleAI, @shannonNullCode",https://t.co/LteQLW755F,,
TRUST,https://x.com/710_eth/status/1884721746621682028,https://pbs.twimg.com/profile_images/1819511223773532160/f8TQISjr_normal.jpg,710,4,4263,1.88472E+18,710_eth,1.88472E+18,2025-01-29 21:54:15+00:00,27,10,4,2,1,4263,0,2,1,TRUE,1,TRUE,193,FALSE,FALSE,FALSE,"Congrats to @64s for winning the 100k $TRUST from @Degen__Ape__ 

Airdrops I receive from other Tribes will always be given directly back to chat members in some fashion https://t.co/kSPlba9fcS",$TRUST,"@64s, @Degen__Ape__",https://t.co/kSPlba9fcS,,video
